DateTime,Rel Hum (%),Dew Point Temp (C),Stn Press (kPa),Wind Spd (km/h),Temp (C),Visibility (km),source,WHE,RSE,GRE,MHE,B1E,BME,CWE,DWE,EQE,FRE,HPE,OFE,UTE,WOE,B2E,CDE,DNE,EBE,FGE,HTE,OUE,TVE,UNE
2013-05-16 09:00:00,85.0,10.5,101.57,4.0,13.0,16.1,Electricity_S,47912.0,7725.0,3960.0,36227.0,558.0,298.0,0.0,0.0,3215.0,8600.0,3268.0,2854.0,4699.0,126.0,835.0,0.0,5.0,2566.0,6552.0,600.0,81.0,1970.0,0.0
2013-05-16 10:00:00,87.0,11.4,101.56,11.0,13.5,24.1,Electricity_S,50584.0,7886.0,3968.0,38730.0,557.0,284.0,0.0,0.0,3212.0,8576.0,3254.0,2877.0,4726.0,123.0,810.0,0.0,5.0,2515.0,9141.0,600.0,77.0,1973.0,0.0
2013-05-16 11:00:00,83.0,11.7,101.54,17.0,14.6,24.1,Electricity_S,44001.0,7888.0,3963.0,32150.0,552.0,255.0,0.0,0.0,3207.0,8530.0,3251.0,2823.0,4723.0,129.0,807.0,0.0,0.0,2492.0,2758.0,600.0,76.0,1947.0,0.0
2013-05-16 12:00:00,83.0,11.5,101.51,15.0,14.3,32.2,Electricity_S,42791.0,8002.0,3894.0,30895.0,545.0,81.0,0.0,0.0,3189.0,8514.0,3222.0,2841.0,4681.0,122.0,780.0,0.0,5.0,2485.0,1797.0,599.0,94.0,1924.0,16.0
2013-05-16 13:00:00,80.0,11.5,101.46,17.0,14.9,32.2,Electricity_S,51838.0,10525.0,3911.0,37402.0,541.0,10.0,0.0,0.0,3174.0,8548.0,3205.0,2851.0,4668.0,123.0,810.0,0.0,0.0,2491.0,4522.0,704.0,73.0,1934.0,3748.0
2013-05-16 14:00:00,76.0,11.4,101.4,15.0,15.6,32.2,Electricity_S,82445.0,27581.0,3895.0,50969.0,545.0,23.0,0.0,0.0,3174.0,8542.0,3176.0,2823.0,4589.0,126.0,781.0,0.0,0.0,2527.0,1647.0,1083.0,83.0,1929.0,19921.0
2013-05-16 15:00:00,69.0,10.1,101.35,13.0,15.8,48.3,Electricity_S,49591.0,7897.0,3894.0,37800.0,541.0,5.0,0.0,0.0,3213.0,8583.0,3191.0,2803.0,4587.0,121.0,4533.0,0.0,0.0,2521.0,3791.0,710.0,58.0,1937.0,1206.0
2013-05-16 16:00:00,68.0,10.5,101.28,15.0,16.5,48.3,Electricity_S,48841.0,7401.0,3895.0,37545.0,540.0,4.0,0.0,0.0,3217.0,8610.0,3178.0,3602.0,4574.0,121.0,5269.0,0.0,0.0,2514.0,2619.0,655.0,82.0,1933.0,627.0
2013-05-16 17:00:00,74.0,11.2,101.23,22.0,15.8,48.3,Electricity_S,48829.0,7252.0,3883.0,37694.0,541.0,0.0,0.0,0.0,3184.0,8614.0,3184.0,2520.0,4603.0,124.0,6222.0,0.0,0.0,2495.0,3581.0,596.0,85.0,1941.0,4.0
2013-05-16 18:00:00,73.0,10.5,101.19,20.0,15.4,48.3,Electricity_S,52099.0,7299.0,3882.0,40918.0,542.0,18.0,7471.0,0.0,3192.0,8606.0,3173.0,2511.0,4507.0,127.0,2105.0,0.0,0.0,2527.0,3095.0,938.0,119.0,1935.0,52.0
2013-05-16 19:00:00,80.0,11.1,101.19,7.0,14.5,48.3,Electricity_S,67719.0,7356.0,3837.0,56526.0,542.0,38.0,13966.0,0.0,3168.0,8632.0,3150.0,2567.0,4461.0,123.0,3786.0,0.0,0.0,2519.0,4092.0,645.0,184.0,1929.0,6724.0
2013-05-16 20:00:00,84.0,10.7,101.21,7.0,13.4,48.3,Electricity_S,43286.0,7596.0,3923.0,31767.0,552.0,131.0,0.0,0.0,3205.0,8643.0,3214.0,2542.0,4585.0,125.0,831.0,0.0,0.0,2520.0,2787.0,600.0,94.0,1938.0,0.0
2013-05-16 21:00:00,87.0,10.9,101.26,7.0,13.0,48.3,Electricity_S,232941.0,7948.0,3918.0,221075.0,544.0,79.0,6635.0,0.0,3292.0,8728.0,3209.0,2614.0,4533.0,127.0,3981.0,176105.0,0.0,2499.0,5576.0,825.0,158.0,1976.0,194.0
2013-05-16 22:00:00,83.0,10.6,101.27,4.0,13.4,48.3,Electricity_S,76294.0,19211.0,3940.0,53143.0,552.0,224.0,9807.0,0.0,3287.0,8732.0,3228.0,2559.0,4499.0,122.0,5991.0,5172.0,0.0,2528.0,3474.0,778.0,151.0,1957.0,82.0
2013-05-16 23:00:00,86.0,10.3,101.29,0.0,12.6,48.3,Electricity_S,68091.0,32643.0,3919.0,31529.0,547.0,134.0,0.0,0.0,3204.0,8729.0,3225.0,2507.0,4479.0,125.0,1176.0,0.0,0.0,2523.0,2147.0,700.0,98.0,1935.0,0.0
2013-05-17 00:00:00,86.0,9.6,101.29,0.0,11.9,48.3,Electricity_S,109470.0,66973.0,3942.0,38555.0,550.0,185.0,0.0,0.0,3232.0,8832.0,3223.0,3998.0,4479.0,125.0,796.0,0.0,0.0,2524.0,5485.0,1058.0,139.0,1939.0,1990.0
2013-05-17 01:00:00,89.0,9.3,101.28,9.0,11.0,48.3,Electricity_S,68984.0,24116.0,3923.0,40945.0,543.0,33.0,0.0,0.0,3198.0,8876.0,3191.0,5193.0,4449.0,121.0,806.0,0.0,0.0,2537.0,6106.0,1313.0,76.0,1915.0,2588.0
2013-05-17 02:00:00,90.0,8.8,101.3,7.0,10.3,48.3,Electricity_S,98982.0,57106.0,4421.0,37455.0,546.0,88.0,0.0,0.0,3203.0,8892.0,3212.0,4796.0,4441.0,122.0,809.0,0.0,0.0,2519.0,2763.0,1230.0,110.0,1937.0,2787.0
2013-05-17 03:00:00,90.0,8.2,101.31,9.0,9.7,48.3,Electricity_S,194015.0,118202.0,3900.0,71913.0,544.0,19.0,0.0,0.0,3180.0,8909.0,3204.0,2956.0,4475.0,124.0,1336.0,33830.0,0.0,2504.0,4365.0,1255.0,113.0,1957.0,3142.0
2013-05-17 04:00:00,90.0,9.1,101.34,7.0,10.6,48.3,Electricity_S,238234.0,23703.0,3910.0,210621.0,630.0,9.0,0.0,0.0,3210.0,8923.0,3181.0,2845.0,4498.0,121.0,1676.0,174720.0,0.0,2518.0,3203.0,1026.0,103.0,1956.0,2002.0
2013-05-17 05:00:00,89.0,9.0,101.35,9.0,10.8,48.3,Electricity_S,96877.0,23274.0,3932.0,69671.0,544.0,12784.0,0.0,0.0,3259.0,8939.0,3211.0,2831.0,4526.0,124.0,8476.0,0.0,0.0,2563.0,3611.0,724.0,72.0,10076.0,7931.0
2013-05-17 06:00:00,86.0,9.4,101.36,19.0,11.7,48.3,Electricity_S,79159.0,27144.0,3928.0,48087.0,551.0,5936.0,0.0,0.0,3274.0,8957.0,3236.0,2789.0,4574.0,124.0,4411.0,0.0,0.0,2553.0,2933.0,669.0,61.0,5520.0,2499.0
2013-05-17 07:00:00,83.0,10.4,101.38,19.0,13.3,48.3,Electricity_S,43555.0,7947.0,3934.0,31674.0,546.0,102.0,0.0,0.0,3218.0,8925.0,3228.0,2799.0,4630.0,124.0,809.0,0.0,0.0,2551.0,2050.0,600.0,113.0,1979.0,0.0
2013-05-17 08:00:00,79.0,10.6,101.39,19.0,14.2,48.3,Electricity_S,45682.0,7712.0,3951.0,34019.0,553.0,264.0,0.0,0.0,3242.0,8888.0,3250.0,2787.0,4684.0,121.0,807.0,0.0,0.0,2555.0,4147.0,600.0,146.0,1975.0,0.0
2013-05-17 09:00:00,77.0,10.2,101.4,28.0,14.1,32.2,Electricity_S,44354.0,7796.0,3956.0,32602.0,554.0,297.0,0.0,0.0,3242.0,8880.0,3258.0,2750.0,4686.0,124.0,780.0,0.0,0.0,2547.0,2807.0,600.0,99.0,1973.0,5.0
2013-05-17 10:00:00,76.0,10.2,101.43,22.0,14.4,24.1,Electricity_S,45164.0,7683.0,3972.0,33509.0,564.0,299.0,0.0,0.0,3265.0,8908.0,3269.0,2829.0,4704.0,124.0,808.0,0.0,0.0,2539.0,3511.0,600.0,109.0,1980.0,0.0
2013-05-17 11:00:00,77.0,10.6,101.45,22.0,14.6,24.1,Electricity_S,43411.0,7486.0,3972.0,31953.0,548.0,294.0,0.0,0.0,3228.0,8828.0,3256.0,2808.0,4690.0,124.0,780.0,0.0,0.0,2540.0,2163.0,600.0,99.0,1983.0,12.0
2013-05-17 12:00:00,78.0,10.5,101.47,22.0,14.3,24.1,Electricity_S,43695.0,7600.0,3982.0,32113.0,548.0,146.0,0.0,0.0,3220.0,8739.0,3234.0,2779.0,4679.0,126.0,780.0,0.0,0.0,2529.0,2658.0,600.0,106.0,1969.0,0.0
2013-05-17 13:00:00,84.0,11.0,101.48,17.0,13.6,19.3,Electricity_S,52961.0,13272.0,3900.0,35789.0,543.0,9.0,0.0,0.0,3205.0,8681.0,3200.0,2778.0,4648.0,122.0,812.0,0.0,0.0,2533.0,3980.0,745.0,88.0,1951.0,2494.0
2013-05-17 14:00:00,83.0,10.7,101.51,15.0,13.6,24.1,Electricity_S,110246.0,25546.0,3864.0,80836.0,540.0,0.0,0.0,0.0,3176.0,8709.0,3170.0,2788.0,4626.0,121.0,807.0,0.0,0.0,2556.0,2302.0,1072.0,74.0,1957.0,48938.0
2013-05-17 15:00:00,78.0,10.4,101.5,15.0,14.1,19.3,Electricity_S,54084.0,8196.0,3929.0,41959.0,542.0,14.0,0.0,0.0,3208.0,8713.0,3201.0,5051.0,4599.0,124.0,800.0,0.0,0.0,2546.0,4070.0,625.0,79.0,1966.0,6421.0
2013-05-17 16:00:00,80.0,10.3,101.51,19.0,13.7,19.3,Electricity_S,49042.0,8177.0,3872.0,36993.0,540.0,23.0,0.0,0.0,3237.0,8811.0,3204.0,4662.0,4543.0,121.0,809.0,0.0,0.0,2547.0,2736.0,600.0,88.0,1972.0,3100.0
2013-05-17 17:00:00,78.0,10.3,101.54,19.0,14.1,19.3,Electricity_S,50878.0,8392.0,3875.0,38611.0,540.0,0.0,0.0,0.0,3198.0,8744.0,3183.0,2525.0,4527.0,124.0,4901.0,0.0,0.0,2542.0,3948.0,758.0,69.0,1965.0,1587.0
2013-05-17 18:00:00,85.0,10.7,101.55,22.0,13.2,19.3,Electricity_S,56023.0,14327.0,3872.0,37824.0,542.0,0.0,0.0,0.0,3190.0,8659.0,3176.0,2512.0,4535.0,122.0,5979.0,0.0,0.0,2553.0,1641.0,594.0,101.0,1969.0,2251.0
2013-05-17 19:00:00,86.0,10.7,101.56,15.0,13.0,19.3,Electricity_S,81931.0,31119.0,3907.0,46905.0,545.0,29.0,0.0,0.0,3217.0,8600.0,3210.0,2526.0,4536.0,124.0,6058.0,0.0,0.0,2562.0,3554.0,815.0,115.0,1944.0,9070.0
2013-05-17 20:00:00,87.0,10.7,101.59,15.0,12.8,19.3,Electricity_S,129550.0,21477.0,3909.0,104164.0,542.0,28.0,3750.0,0.0,3190.0,8620.0,3200.0,2528.0,4506.0,130.0,3890.0,64663.0,0.0,2551.0,3462.0,1025.0,133.0,1938.0,8.0
2013-05-17 21:00:00,87.0,10.4,101.64,15.0,12.5,19.3,Electricity_S,133134.0,28890.0,3874.0,100370.0,541.0,39.0,9278.0,0.0,3203.0,8651.0,3194.0,2508.0,4480.0,125.0,4068.0,53519.0,0.0,2544.0,3847.0,1514.0,188.0,1954.0,717.0
2013-05-17 22:00:00,89.0,10.2,101.64,15.0,11.9,19.3,Electricity_S,86464.0,30210.0,3917.0,52337.0,545.0,0.0,0.0,0.0,3185.0,8738.0,3207.0,2506.0,4537.0,123.0,804.0,21073.0,0.0,2563.0,1657.0,715.0,124.0,1977.0,583.0
2013-05-17 23:00:00,88.0,10.1,101.66,17.0,12.1,24.1,Electricity_S,48100.0,7616.0,3912.0,36572.0,542.0,0.0,0.0,0.0,3221.0,8775.0,3206.0,3866.0,4496.0,123.0,2563.0,0.0,0.0,2546.0,2751.0,712.0,147.0,1955.0,1669.0
2013-05-18 00:00:00,88.0,10.0,101.67,13.0,11.9,19.3,Electricity_S,46825.0,7339.0,3919.0,35567.0,544.0,0.0,0.0,0.0,3216.0,8779.0,3218.0,4317.0,4552.0,124.0,1421.0,0.0,0.0,2538.0,3838.0,748.0,152.0,1948.0,172.0
2013-05-18 01:00:00,89.0,10.0,101.68,13.0,11.7,19.3,Electricity_S,45275.0,7165.0,3919.0,34191.0,549.0,156.0,0.0,0.0,3228.0,8806.0,3230.0,3139.0,4567.0,124.0,1335.0,0.0,0.0,2525.0,3613.0,797.0,137.0,1963.0,22.0
2013-05-18 02:00:00,91.0,10.1,101.7,13.0,11.6,19.3,Electricity_S,74474.0,7338.0,3924.0,63212.0,554.0,250.0,0.0,13706.0,3252.0,8870.0,3238.0,2807.0,4560.0,125.0,1032.0,0.0,108.0,2531.0,3867.0,1902.0,103.0,1974.0,14333.0
2013-05-18 03:00:00,91.0,9.9,101.7,11.0,11.3,19.3,Electricity_S,98442.0,7600.0,3940.0,86902.0,683.0,221.0,0.0,34295.0,3250.0,8856.0,3210.0,4343.0,4512.0,126.0,2968.0,0.0,526.0,2529.0,2028.0,839.0,94.0,1971.0,16451.0
2013-05-18 04:00:00,89.0,9.7,101.71,9.0,11.5,24.1,Electricity_S,67017.0,7453.0,3908.0,55656.0,545.0,5204.0,0.0,4916.0,3248.0,8833.0,3209.0,3841.0,4529.0,121.0,2857.0,0.0,116.0,2539.0,4633.0,1171.0,74.0,4538.0,5282.0
2013-05-18 05:00:00,88.0,9.5,101.77,11.0,11.5,19.3,Electricity_S,109526.0,7772.0,3908.0,97846.0,543.0,20490.0,0.0,31861.0,3224.0,8886.0,3195.0,2878.0,4574.0,124.0,780.0,0.0,5.0,2560.0,2742.0,592.0,49.0,14823.0,520.0
2013-05-18 06:00:00,86.0,9.5,101.81,11.0,11.8,32.2,Electricity_S,66925.0,7397.0,3885.0,55643.0,541.0,4718.0,0.0,15185.0,3189.0,8776.0,3175.0,2773.0,4566.0,123.0,1585.0,0.0,0.0,2547.0,1657.0,758.0,116.0,5401.0,533.0
2013-05-18 07:00:00,86.0,9.7,101.86,9.0,12.0,24.1,Electricity_S,45915.0,7537.0,3938.0,34440.0,558.0,208.0,0.0,0.0,3244.0,8742.0,3245.0,2793.0,4629.0,122.0,782.0,0.0,0.0,2568.0,4878.0,598.0,101.0,1972.0,0.0
2013-05-18 08:00:00,86.0,9.9,101.9,17.0,12.1,24.1,Electricity_S,43546.0,7659.0,3943.0,31944.0,552.0,267.0,0.0,0.0,3237.0,8726.0,3261.0,2787.0,4702.0,122.0,817.0,0.0,0.0,2554.0,1803.0,600.0,77.0,1984.0,455.0
2013-05-18 09:00:00,80.0,8.8,101.95,20.0,12.2,24.1,Electricity_S,43833.0,7273.0,3976.0,32584.0,560.0,299.0,0.0,0.0,3244.0,8728.0,3279.0,2785.0,4696.0,127.0,808.0,0.0,10.0,2549.0,2808.0,600.0,106.0,1978.0,7.0
2013-05-18 10:00:00,82.0,9.2,102.01,15.0,12.2,24.1,Electricity_S,43659.0,6975.0,3994.0,32690.0,555.0,298.0,0.0,0.0,3257.0,8636.0,3282.0,2743.0,4703.0,128.0,780.0,0.0,5.0,2547.0,3039.0,600.0,120.0,1982.0,15.0
2013-05-18 11:00:00,80.0,9.9,102.05,11.0,13.3,24.1,Electricity_S,44229.0,7539.0,4001.0,32689.0,561.0,298.0,0.0,0.0,3248.0,8673.0,3287.0,2801.0,4721.0,123.0,810.0,0.0,5.0,2550.0,2902.0,600.0,103.0,1990.0,17.0
2013-05-18 12:00:00,73.0,9.5,102.08,7.0,14.3,24.1,Electricity_S,42969.0,7561.0,3986.0,31422.0,556.0,299.0,0.0,0.0,3249.0,8657.0,3275.0,2783.0,4697.0,124.0,846.0,0.0,5.0,2543.0,1697.0,600.0,103.0,1980.0,8.0
2013-05-18 13:00:00,64.0,8.0,102.11,20.0,14.7,24.1,Electricity_S,44050.0,7581.0,3957.0,32512.0,552.0,246.0,0.0,0.0,3235.0,8598.0,3253.0,2788.0,4713.0,126.0,814.0,0.0,0.0,2550.0,2537.0,600.0,122.0,1970.0,408.0
2013-05-18 14:00:00,60.0,8.2,102.14,19.0,15.9,24.1,Electricity_S,45435.0,7549.0,3929.0,33957.0,550.0,154.0,0.0,0.0,3215.0,8591.0,3236.0,2815.0,4631.0,125.0,805.0,0.0,0.0,2553.0,4127.0,671.0,95.0,1973.0,416.0
2013-05-18 15:00:00,63.0,8.1,102.18,11.0,15.0,24.1,Electricity_S,44760.0,7346.0,3896.0,33518.0,542.0,5.0,0.0,0.0,3187.0,8596.0,3192.0,2744.0,4545.0,124.0,777.0,0.0,0.0,2550.0,2404.0,882.0,83.0,1967.0,1920.0
2013-05-18 16:00:00,66.0,9.1,102.2,7.0,15.5,32.2,Electricity_S,113073.0,12225.0,3876.0,96972.0,540.0,9.0,0.0,32567.0,3162.0,8600.0,3148.0,2787.0,4549.0,120.0,802.0,0.0,0.0,2572.0,4764.0,922.0,69.0,1968.0,30393.0
2013-05-18 17:00:00,66.0,8.9,102.23,11.0,15.3,32.2,Electricity_S,52448.0,9571.0,3868.0,39009.0,541.0,8.0,0.0,61.0,3189.0,8598.0,3174.0,2797.0,4544.0,123.0,1077.0,0.0,0.0,2595.0,2643.0,1375.0,80.0,1973.0,6231.0
2013-05-18 18:00:00,63.0,8.0,102.24,9.0,14.9,32.2,Electricity_S,48328.0,7625.0,3911.0,36792.0,543.0,26.0,0.0,0.0,3218.0,8613.0,3213.0,6715.0,4558.0,122.0,782.0,0.0,0.0,2594.0,2131.0,600.0,90.0,1985.0,1602.0
2013-05-18 19:00:00,67.0,8.1,102.27,9.0,14.2,32.2,Electricity_S,46494.0,6848.0,3921.0,35725.0,546.0,115.0,0.0,0.0,3262.0,8608.0,3230.0,5137.0,4579.0,122.0,810.0,0.0,0.0,2571.0,2828.0,600.0,79.0,1955.0,1283.0
2013-05-18 20:00:00,74.0,8.4,102.33,6.0,12.9,32.2,Electricity_S,46810.0,7136.0,3935.0,35739.0,550.0,173.0,0.0,0.0,3263.0,8603.0,3222.0,4820.0,4584.0,123.0,780.0,0.0,0.0,2573.0,3298.0,600.0,65.0,1961.0,1124.0
2013-05-18 21:00:00,78.0,8.3,102.38,0.0,12.0,32.2,Electricity_S,44723.0,7542.0,3917.0,33264.0,546.0,82.0,0.0,0.0,3219.0,8611.0,3219.0,2898.0,4549.0,127.0,809.0,0.0,0.0,2544.0,3968.0,600.0,115.0,1961.0,16.0
2013-05-18 22:00:00,76.0,8.4,102.41,0.0,12.5,32.2,Electricity_S,46541.0,7401.0,3946.0,35194.0,543.0,19.0,0.0,0.0,3219.0,8603.0,3219.0,2867.0,4571.0,124.0,2267.0,0.0,0.0,2543.0,4417.0,775.0,76.0,1951.0,0.0
2013-05-18 23:00:00,77.0,8.5,102.45,0.0,12.5,24.1,Electricity_S,49079.0,7488.0,3917.0,37674.0,548.0,98.0,0.0,0.0,3239.0,8622.0,3221.0,5070.0,4524.0,125.0,1284.0,0.0,0.0,2538.0,4775.0,600.0,55.0,1960.0,1015.0
2013-05-19 00:00:00,79.0,8.4,102.5,7.0,12.0,24.1,Electricity_S,50647.0,7375.0,3924.0,39348.0,543.0,18.0,0.0,0.0,3234.0,8670.0,3208.0,3613.0,4559.0,122.0,1449.0,0.0,0.0,2539.0,8445.0,600.0,109.0,1963.0,276.0
2013-05-19 01:00:00,83.0,8.9,102.54,7.0,11.6,24.1,Electricity_S,47312.0,6827.0,3941.0,36544.0,548.0,165.0,0.0,0.0,3230.0,8650.0,3234.0,2841.0,4557.0,124.0,780.0,0.0,0.0,2541.0,6929.0,600.0,126.0,1966.0,253.0
2013-05-19 02:00:00,82.0,8.7,102.58,6.0,11.7,24.1,Electricity_S,42897.0,6818.0,3945.0,32134.0,550.0,269.0,0.0,0.0,3243.0,8604.0,3244.0,2794.0,4562.0,123.0,808.0,0.0,0.0,2533.0,2738.0,600.0,87.0,1951.0,28.0
2013-05-19 03:00:00,76.0,8.0,102.63,4.0,12.0,24.1,Electricity_S,52390.0,7411.0,3949.0,41030.0,2494.0,240.0,0.0,0.0,3240.0,8666.0,3249.0,3236.0,4586.0,123.0,780.0,0.0,0.0,2521.0,2657.0,890.0,84.0,1974.0,6290.0
2013-05-19 04:00:00,82.0,9.1,102.67,19.0,12.1,19.3,Electricity_S,60938.0,8491.0,3941.0,48506.0,1093.0,2792.0,0.0,0.0,3240.0,8651.0,3231.0,2831.0,4609.0,122.0,1691.0,0.0,0.0,2527.0,4697.0,936.0,101.0,3307.0,8678.0
2013-05-19 05:00:00,81.0,8.9,102.7,26.0,12.0,19.3,Electricity_S,78674.0,7531.0,3910.0,67233.0,540.0,20464.0,0.0,0.0,3204.0,8622.0,3193.0,2839.0,4593.0,126.0,1685.0,0.0,0.0,2594.0,2231.0,634.0,36.0,14943.0,1529.0
2013-05-19 06:00:00,79.0,8.6,102.75,30.0,12.1,24.1,Electricity_S,52081.0,7528.0,3910.0,40643.0,542.0,3734.0,0.0,0.0,3232.0,8630.0,3203.0,2881.0,4596.0,123.0,1668.0,0.0,1010.0,2594.0,1915.0,687.0,89.0,3953.0,1786.0
2013-05-19 07:00:00,78.0,8.5,102.79,32.0,12.3,32.2,Electricity_S,46692.0,7176.0,3969.0,35547.0,554.0,250.0,0.0,0.0,3243.0,8627.0,3250.0,2825.0,4639.0,127.0,811.0,0.0,1259.0,2599.0,4575.0,600.0,113.0,2005.0,70.0
2013-05-19 08:00:00,77.0,9.1,102.81,32.0,13.0,32.2,Electricity_S,43693.0,6655.0,3956.0,33082.0,554.0,298.0,0.0,0.0,3235.0,8537.0,3269.0,2794.0,4687.0,128.0,780.0,0.0,1260.0,2609.0,2247.0,600.0,91.0,1993.0,0.0
2013-05-19 09:00:00,75.0,9.1,102.84,32.0,13.5,32.2,Electricity_S,43759.0,6818.0,3963.0,32978.0,555.0,288.0,0.0,0.0,3253.0,8513.0,3265.0,2894.0,4734.0,126.0,912.0,0.0,1260.0,2607.0,1940.0,600.0,45.0,1986.0,0.0
2013-05-19 10:00:00,72.0,8.9,102.86,30.0,13.9,32.2,Electricity_S,45229.0,7475.0,3966.0,33788.0,560.0,298.0,0.0,0.0,3251.0,8495.0,3279.0,2738.0,4714.0,127.0,814.0,0.0,1211.0,2605.0,3023.0,600.0,96.0,1977.0,0.0
2013-05-19 11:00:00,71.0,8.9,102.86,33.0,14.1,32.2,Electricity_S,44653.0,7447.0,3979.0,33227.0,565.0,299.0,0.0,0.0,3237.0,8449.0,3268.0,2779.0,4729.0,124.0,812.0,0.0,568.0,2617.0,3092.0,600.0,110.0,1978.0,0.0
2013-05-19 12:00:00,71.0,9.6,102.87,28.0,14.9,32.2,Electricity_S,43531.0,7568.0,3981.0,31982.0,557.0,295.0,0.0,0.0,3249.0,8449.0,3272.0,2799.0,4735.0,127.0,823.0,0.0,126.0,2610.0,2277.0,600.0,100.0,1963.0,0.0
2013-05-19 13:00:00,69.0,9.3,102.88,20.0,15.0,32.2,Electricity_S,42599.0,7284.0,3949.0,31366.0,557.0,278.0,0.0,0.0,3251.0,8452.0,3265.0,2813.0,4731.0,125.0,811.0,0.0,0.0,2582.0,1811.0,600.0,103.0,1987.0,0.0
2013-05-19 14:00:00,65.0,9.5,102.87,19.0,16.0,32.2,Electricity_S,100822.0,6482.0,3911.0,90429.0,544.0,38.0,0.0,0.0,3237.0,8882.0,58097.0,3401.0,4628.0,124.0,780.0,0.0,0.0,2606.0,4280.0,660.0,97.0,1998.0,1057.0
2013-05-19 15:00:00,62.0,8.8,102.88,17.0,16.2,32.2,Electricity_S,111592.0,6801.0,3892.0,100899.0,540.0,4.0,0.0,0.0,3251.0,9079.0,67625.0,5472.0,4543.0,123.0,813.0,0.0,0.0,2614.0,2983.0,600.0,45.0,1987.0,1220.0
2013-05-19 16:00:00,61.0,8.7,102.85,9.0,16.2,32.2,Electricity_S,60501.0,7186.0,3861.0,49454.0,544.0,8.0,0.0,0.0,3199.0,8514.0,3105.0,3593.0,4547.0,121.0,803.0,0.0,0.0,2591.0,1864.0,793.0,92.0,1973.0,17707.0
2013-05-19 17:00:00,62.0,8.5,102.82,9.0,15.7,32.2,Electricity_S,45446.0,7302.0,3853.0,34291.0,540.0,0.0,0.0,0.0,3176.0,8497.0,3167.0,2791.0,4525.0,122.0,774.0,0.0,0.0,2592.0,5283.0,645.0,69.0,1965.0,145.0
2013-05-19 18:00:00,61.0,8.0,102.79,7.0,15.6,32.2,Electricity_S,49570.0,13931.0,3849.0,31790.0,540.0,0.0,0.0,0.0,3184.0,8464.0,3158.0,2768.0,4442.0,122.0,766.0,0.0,0.0,2588.0,3110.0,596.0,82.0,1970.0,0.0
2013-05-19 19:00:00,67.0,8.4,102.78,6.0,14.5,32.2,Electricity_S,43322.0,8074.0,3838.0,31410.0,540.0,0.0,0.0,0.0,3169.0,8481.0,3136.0,2769.0,4444.0,123.0,850.0,0.0,0.0,2551.0,2688.0,587.0,124.0,1948.0,0.0
2013-05-19 20:00:00,65.0,7.0,102.75,0.0,13.4,32.2,Electricity_S,44527.0,7626.0,3844.0,33057.0,541.0,0.0,0.0,0.0,3171.0,8497.0,3148.0,2761.0,4491.0,119.0,788.0,0.0,0.0,2571.0,4322.0,595.0,94.0,1959.0,0.0
2013-05-19 21:00:00,67.0,7.3,102.76,6.0,13.2,32.2,Electricity_S,45556.0,7534.0,3893.0,34129.0,542.0,0.0,0.0,0.0,3238.0,8473.0,3202.0,4801.0,4484.0,122.0,817.0,0.0,0.0,2595.0,2014.0,735.0,65.0,1945.0,1096.0
2013-05-19 22:00:00,67.0,7.0,102.73,6.0,12.9,32.2,Electricity_S,45491.0,7110.0,3897.0,34484.0,541.0,4.0,0.0,0.0,3261.0,8435.0,3188.0,4950.0,4448.0,122.0,1287.0,0.0,0.0,2590.0,1908.0,737.0,99.0,1937.0,977.0
2013-05-19 23:00:00,73.0,7.6,102.73,11.0,12.2,24.1,Electricity_S,55495.0,6722.0,3890.0,44883.0,540.0,5732.0,0.0,0.0,3192.0,8385.0,3172.0,3936.0,4436.0,124.0,2021.0,0.0,0.0,2579.0,5523.0,615.0,55.0,4547.0,26.0
2013-05-20 00:00:00,76.0,7.0,102.72,13.0,11.0,24.1,Electricity_S,79633.0,6999.0,3844.0,68790.0,540.0,20143.0,0.0,0.0,3191.0,8326.0,3140.0,3268.0,4432.0,124.0,2898.0,0.0,0.0,2579.0,4442.0,726.0,58.0,12290.0,2633.0
2013-05-20 01:00:00,79.0,6.9,102.7,7.0,10.3,24.1,Electricity_S,47392.0,7337.0,3883.0,36172.0,541.0,669.0,0.0,0.0,3176.0,8534.0,3169.0,2826.0,4457.0,124.0,820.0,0.0,0.0,2568.0,5136.0,693.0,80.0,2520.0,859.0
2013-05-20 02:00:00,84.0,7.4,102.66,7.0,10.0,24.1,Electricity_S,51216.0,7571.0,3886.0,39759.0,541.0,28.0,0.0,0.0,3231.0,8599.0,3194.0,4912.0,4446.0,122.0,810.0,0.0,56.0,2547.0,6785.0,680.0,125.0,1950.0,1733.0
2013-05-20 03:00:00,85.0,7.1,102.65,9.0,9.5,24.1,Electricity_S,81345.0,31824.0,3871.0,45650.0,1089.0,0.0,0.0,0.0,3179.0,8530.0,3183.0,2812.0,4441.0,126.0,2485.0,0.0,543.0,2576.0,2995.0,1088.0,131.0,1948.0,10524.0
2013-05-20 04:00:00,88.0,7.1,102.61,9.0,9.0,24.1,Electricity_S,98607.0,43121.0,3886.0,51600.0,570.0,4374.0,0.0,0.0,3165.0,8491.0,3162.0,2813.0,4496.0,121.0,2407.0,0.0,228.0,2563.0,5468.0,1539.0,88.0,4460.0,7655.0
